gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,charges_per_month,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_13-24,tenure_group_25-48,tenure_group_49-60,tenure_group_61-72
1,0,1,0,-1.2094619659947679,1,1,0.1462452787783023,-0.9289819405618353,0.11860468862203019,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,-1.2816237461508113,1,1,0.15854664136680383,-0.9798051828406669,0.1578207347519137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,-0.6932090369140114,1,1,1.1597364258529783,-0.3144526909788065,1.2856311732098094,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,0,1,0,0.852671609516301,1,1,1.3135012603563467,1.3502072404276262,1.1834013190844017,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
0,0,1,1,-1.2816237461508113,1,1,-0.6643896994871026,-0.9906936023047613,-0.6627532051805501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1.1952508134777375,1,0,-1.4968038761416573,-0.9835743389832972,-1.5005839841986284,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,-1.2816237461508113,1,0,-1.4895761421303002,-1.0016117932723152,-1.4855707875417492,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1,0,1,0,-1.1188008067964355,1,1,0.47395064753542343,-0.8291408229189307,0.5834873143018221,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,0,-0.6689891355255153,1,1,0.2524206117760915,-0.4996391174769655,0.2520366940171749,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0.2738951850994789,1,1,1.2826641087808834,0.7598967975671702,1.2529575733144211,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1,0,0,0,-1.0902279592863044,1,1,1.1628542712338918,-0.7628886939957458,1.1607030072441673,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,0,1,1,1.4247733347493872,1,1,0.5875952954982175,1.4627640522943413,0.6172701151360702,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
0,0,0,0,-1.197194098901189,1,0,-0.31931168265784976,-0.9355501924524947,-0.31855444427800406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,-1.072736779625367,1,0,0.6226501000211093,-0.7881612291800321,0.5466891335657235,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,-1.1030063751453072,1,0,0.9684098314200309,-0.7822901972695383,1.0491881327956414,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1,0,0,0,-0.5146249560864191,1,1,0.05331874781692357,-0.4614684462971189,0.0384931422499766,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1,0,1,0,0.8280059092518358,1,1,0.9798572192907873,1.1266274009967912,0.9007582714187065,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,0,0,1,-1.2368252176578933,1,1,-0.6203899354344076,-0.9683673120603167,-0.6589364276073482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,-1.2796455834846336,1,1,0.1567422559399811,-0.9781018497256027,0.1642624235829651,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,-1.151562225637763,0,1,-0.5105515114235263,-0.9160098071275946,-0.44757312645255304,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,1,0,0,-1.2816237461508113,1,1,0.7888841085174235,-0.9714650738850347,0.7863486939985913,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,1.167149219315861,0,1,-0.4902075330406853,0.3308427718079877,-0.4938094193625892,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,-1.2816237461508113,1,1,-0.5075821807915553,-0.9886188536833681,-0.5063958333654665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0,0,-0.5466855729539495,1,1,0.9755242347281811,-0.22282586904335278,0.9671582864751688,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1,0,0,0,-0.9175167424416013,1,0,1.0945736461237963,-0.599195705293383,0.9644633695392043,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
0,0,0,0,-0.8680478344219663,1,1,1.1633940370894835,-0.5191424080804559,1.1744032845769161,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1,1,1,0,0.1797130758096207,1,1,0.9281415934806816,0.5129734005655605,0.9626916682719617,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1,0,1,0,-0.625425796697376,1,1,1.2588884651726813,-0.23430381451942522,1.2494140856163678,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1,1,1,0,0.9496874539870277,1,0,1.211954578476151,1.4939870258498724,1.2360994630807574,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1,0,1,0,-0.36325958522379054,1,1,0.9477291000694885,-0.06131693590475196,0.8842209071428346,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0.4615022373939845,0,1,-0.39319666466235254,0.00922335428179967,-0.39584649303918495,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,-0.9387292904480641,1,0,1.1396763336565738,-0.5795090976195649,1.2943285869929473,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,0,0,0,-1.235690498375636,0,1,-1.3194154905905928,-0.9865944799664293,-1.3106091316771993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.10508409999153029,1,1,0.8158594701920262,0.19585044469825022,0.8926673032665722,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1,1,1,0,-0.9771306342628534,1,1,0.5880062254577365,-0.7042376353810984,0.6138494072615233,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,1,0,0,-1.2816237461508113,1,1,-0.3378099982376661,-0.9863725672512201,-0.337111015314261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0.020959768684196134,1,1,0.9754727573778158,0.3512860757539868,0.9610156665358781,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
1,0,0,0,0.3338246414573816,1,1,1.296455621668549,0.8043552574694226,1.210648778721251,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
0,0,1,0,-1.1350473773346375,0,0,-0.6620335571741347,-0.9134794760105894,-0.5484023980896381,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1,1,0,0,0.1759904454041769,1,1,1.1823043881878974,0.6220950364382232,1.1934105255247671,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1,0,0,0,-0.7931549280876836,1,1,0.6035974103704391,-0.5456512476238355,0.5455594772662747,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,0,-1.1971965718093691,1,1,0.5502422540307248,-0.9020481533241218,0.45768122149693313,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,-0.5387579964246436,1,0,-0.3855723321225888,-0.5778617732139474,-0.45587078039817713,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,0,0,-1.1117539068742497,0,0,-1.250569515945997,-0.9405576294920801,-1.0319453335186197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-0.6368341388501075,0,1,-1.023584245900374,-0.7885654111994286,-1.1629266159722296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,1,-1.182449270061021,1,1,0.567651257607419,-0.8886550956501125,0.5101262608353675,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,-1.1990880522973788,1,1,-0.6007454745947762,-0.9510904372948261,-0.6676120591930332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1.2816237461508113,1,1,0.16748813282804878,-0.9796868763510499,0.16673655790004807,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,-0.3578012098101897,1,1,0.515960128523175,-0.18566374913877914,0.47611936175451924,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,0,1,0,-1.0140206879917872,1,1,0.7552122293654002,-0.709452867033065,0.7598398383369983,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,0,0,-1.2583481912953676,1,1,0.15496838636019022,-0.9642746805133438,0.08283018113663962,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,1,0,-1.247137574743977,1,0,0.31940344284262073,-0.9486940167792323,0.3390066139737353,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,1.442581567849491,1,1,1.4671066537417459,2.2080359844149093,1.4290599054880422,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1,0,0,-1.2646723070229278,0,0,-0.8016264383156853,-0.9855477579546872,-0.8206093096902193,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,-0.5011720224246836,1,1,1.0986799051138318,-0.12128815861957526,1.1707112399996473,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1,0,0,0,-1.2816237461508113,1,1,0.46733299448175875,-0.975719574792279,0.46572065579562155,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,-1.252077922708373,1,0,0.9565962588916883,-0.9427473816248348,0.8118804577218168,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,0,1,0,0.3808457346813137,1,1,0.6442157729458208,0.5551522392842446,0.6707874451644178,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,-1.2471674405554036,1,1,0.5311367582418561,-0.9449645070354535,0.5322393422568288,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,0,1,1,-0.6890668152462982,1,0,-0.4311811705429708,-0.6520276840975332,-0.3530592082957171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,0,0,0,-1.2501442267207388,1,1,0.34608353981994233,-0.9491588268220703,0.4407765320073104,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,0,0,0.5795362622873171,1,0,0.6919166314602581,0.7587346449029707,0.7055775684647013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,0,1,0,-1.1125940644381067,0,1,-0.5113733675698503,-0.8990029449992046,-0.5035924668397173,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1,0,0,0,-1.2816237461508113,1,1,0.15331216734853462,-0.9798744411124861,0.1526012873227379,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,1,0,-0.5367550503219912,1,1,0.31107678565728836,-0.3914618090848214,0.2677328607783236,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0,0,0,-1.2002122764736234,1,1,0.33120598205318025,-0.901326466935073,0.5915860490227565,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,1,0,-1.0070386057492553,1,1,-0.5827189468866396,-0.8588798566293244,-0.6687141166540276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,-0.7656514370026101,1,0,0.334473024450073,-0.5721496141490088,0.26591996691766223,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,0,0,-1.2816237461508113,1,1,0.15110082358299987,-0.9799036998015282,0.15039629165521506,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,0,0,-1.2274642349498186,1,1,0.971227100993121,-0.9164347831997061,0.8828960962067923,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,-1.2411565729203333,1,1,0.5066068546390753,-0.946457454474986,0.2688647905091267,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,-1.227742445015214,0,0,-0.9797882352894658,-0.9760948852258375,-1.0188546452258316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,1,0,0,-0.9379771164882945,1,1,0.7151458367560343,-0.6393850232565499,0.8094715774716212,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,-1.1829471259688047,1,1,0.3869139468762403,-0.8884021078578611,0.37220856496555754,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,-1.2791756079003318,1,0,0.6516980964679041,-0.9707491979862639,0.6597055327894198,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,1.2243147840911335,1,1,1.2293669940038343,1.8272455115033113,1.2690778549393607,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1,0,1,0,0.1602659270848401,1,1,0.5109120217011299,0.2704699787672858,0.5084403691865773,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,1,0,0,0.5152621556434922,1,0,0.7449681818846023,0.7265756387980553,0.7537155969029767,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
0,0,0,0,-0.1704477804550018,1,1,0.8166381508157593,0.1352706195305274,0.909743791799869,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0,0,0,0,-0.44065763766392385,1,1,0.6497817048755979,-0.2576118708455185,0.4995258071218615,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1,1,1,0,0.2587199449544277,1,1,0.8327401697777387,0.52644755653277,0.8525737534660389,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0,1,0,0,-1.1654351023763048,1,1,0.9888393459758782,-0.8431715087577236,1.1151044667884604,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,-1.2313667329462337,0,0,-1.3434718981868123,-0.9894505323187914,-1.4455140921663552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,-1.2571724590979814,1,0,-0.6703275992821316,-0.9810403561445428,-0.7427106614262967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,-1.2803998878785872,1,1,0.1550057999512587,-0.9790109832038876,0.1530887987662962,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,0.07949437898167605,1,1,1.0844341347161932,0.413893471225102,0.9688228827458739,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0.7821482849487429,1,1,1.1746990106614903,1.303468942666221,1.2263706007279467,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.1787969941323484,1,1,0.6841568312082854,-0.8792239957226295,0.6561502378354078,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0,1,0,0,-1.2816237461508113,0,1,-1.3005395566297737,-0.999110616042915,-1.297076868808508,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,-1.2816237461508113,1,0,-0.6513914211995958,-0.9905216197354186,-0.6497922410121061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,-1.0049292089372233,1,1,-0.6646161662278207,-0.8722963227558568,-0.7951792565845552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0.5005740071263959,0,0,-1.1502987268718754,-0.42346786713031137,-1.1616942234456287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0.14463408108721135,1,0,1.1423053750871042,0.5457343703742945,1.1060998909751296,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0
1,1,1,0,-0.6236146791558659,1,1,0.2458521818403221,-0.4598663465859537,0.26814623360702294,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,1,0,-1.0052587656087721,1,1,0.6524688541815596,-0.721438019776808,0.6425632045149872,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0.2687617401260549,1,1,1.0236164024150651,0.6380226051709631,1.0297867627253845,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,0,0,0,0.3414732911142575,1,1,1.3170953780572057,0.8881660582098174,1.3515043083353593,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
1,0,0,0,1.470206798503731,1,0,1.3691100126676612,2.152102214294336,1.3255097714970965,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
0,0,0,0,-0.08826247951341643,1,1,0.6394374829651426,0.10804210356303602,0.633430677767048,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0,1,0,0,-1.2816237461508113,1,1,0.16060367003611137,-0.979777965922554,0.15987185831509995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,-1.2816237461508113,1,0,0.1660476504775817,-0.979705935633383,0.16530021073800702,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,-0.8516178534925438,0,0,-0.983094040697236,-0.8093533501616259,-0.9812235585930977,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1.2771547533818655,1,1,-0.6388794098676663,-0.9881853807444502,-0.6383012983342766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,0,-1.1188008067964355,1,1,0.6590541762891259,-0.8333134919511987,0.520595110724742,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,-0.041744419872165935,1,1,1.1616013973136154,0.39255815578942477,1.2119845498623532,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
0,0,0,0,-1.1018497700610297,1,1,1.1742362956517223,-0.7667139223667847,1.2474805681604284,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,0.3246409278026848,1,1,1.356964959842672,0.8964723414449521,1.397013470829769,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,0
1,0,1,0,-0.49849615109423173,1,0,1.3308020844682835,-0.062202083331276976,1.381177159618909,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0
1,0,0,0,1.3741833082687223,1,0,1.315957704292742,2.030046150804284,1.3101413202495062,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1
1,0,0,0,-1.2816237461508113,1,1,0.4755385317060932,-0.9756110058461875,0.47390263740849814,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,-0.7117434584104956,1,0,-0.23513357019371528,-0.61466242290277,-0.1603956252130208,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,1,0,-0.9330781689020851,1,1,1.1969186220086285,-0.5821942008134835,1.2466117289041259,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1,0,0,0,-0.6809193602095418,1,1,0.9628729765120285,-0.3692016829448222,0.9178733110732579,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
0,0,0,0,-1.2816237461508113,1,1,0.15061002552266883,-0.9799101936393717,0.14990690252742522,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,-0.7433470750538909,1,1,-0.064924570118478,-0.6095863663554066,-0.07594761661886118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0,0,1,1,-1.0208617043041086,0,0,-1.0458368521031975,-0.8832159897192735,-1.043518256174843,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0.09295998341485806,1,1,1.091391089733774,0.46283718346729485,1.0603425017024515,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
0,0,0,0,-1.0423533606020619,1,1,0.8476138840423103,-0.7541341629585282,0.6661869300647907,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,0,0,-0.5687362556372766,1,1,1.0396597897109316,-0.22549780781238454,1.0215458775461133,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
0,0,0,0,0.631545791263106,1,1,1.3493787172686813,1.217702682481721,1.3495439739699646,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0
1,0,0,0,0.14307697319997809,1,1,0.6620167678508644,0.3352735608911443,0.668352993713668,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0,0,0,0,-1.0598565447039545,1,1,0.4887483972119451,-0.7737846090288947,0.6115923153848748,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,1,1,0,-1.0373893371192475,1,1,1.0154333266589863,-0.7265293169540432,0.9075816059385295,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,1,0,0.020959768684196134,1,1,0.9920520344181872,0.34166150609308704,0.9390360426020551,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
1,0,0,0,-1.2816237461508113,1,0,0.1734681659964397,-0.9796077534513623,0.1726994242048969,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,-0.610977058297132,1,1,0.6478573061701406,-0.37950156736086227,0.564257695183291,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,1,0,0,-1.2816237461508113,1,1,0.16488086997361914,-0.9797213735171157,0.16413677970738869,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,0,0,0.15132696504167048,1,1,1.1731300720105653,0.5724853071046907,1.144552922874641,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
0,1,0,0,-1.1932519240144337,1,1,0.9501477690425608,-0.8872289571529859,0.8160990738332963,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
0,0,0,0,-1.2816237461508113,1,1,-1.491615707675686,-1.0016387791326793,-1.4876044981123517,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1,0,0,0,-1.2788487422016308,1,1,0.4773385502579303,-0.972567096080569,0.49904402369453926,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1,0,0,0,-1.2774209755909542,1,0,-0.3572474816395883,-0.9846351566271472,-0.3586449594680944,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,1,0,-0.6590263116742838,1,1,1.1154140833911035,-0.3029642890812264,1.126747546680989,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
0,0,1,0,0.7971511987083882,1,0,1.3373355158432152,1.4632466484185784,1.431561894608566,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
1,0,0,0,0.8324468451127748,1,1,0.7960839886442588,1.0239063630085654,0.7424000532185927,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,1,1,0,-1.2012123126343834,1,1,0.6944981548915709,-0.9096916850019077,0.583239810602703,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,-1.2816237461508113,1,1,0.1732193285066055,-0.9796110458651653,0.17245130105210932,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
